#mds1 				mds2 			rg 	repindex
-3.763049342032016853e-02 -3.573254488877732754e-02	0.968938	4
8.095034642811553549e-02 -2.168561895013226826e-02	1.2925	2
4.726325134278590301e-02 2.726828639133726043e-02	1.11195	8
5.061547020108561612e-02 2.219724758195607689e-02	1.14666	8
4.357222219630486199e-02 2.757181267888402301e-02	1.06022	7
1.863860332236560308e-02 -2.672788946272556393e-02	1.43102	3
6.449125371000162532e-02 -3.642049508968769195e-02	1.39409	1
6.084171157221783532e-02 -3.239101070569646440e-02	1.33248	1
5.264442855584880454e-02 -2.904758891294750497e-02	1.31023	1
5.214619480055902173e-02 -3.033701425305003821e-02	1.28516	1
2.991081607834057687e-02 1.661429003480610622e-02	1.02471	7
3.089492289161717767e-02 1.961674040282422940e-02	0.998087	7
1.142588634740748094e-02 -2.188766643554018385e-02	1.65819	3
2.276339106317872354e-02 -5.122185050766966258e-02	1.63239	5
-1.521464462591239422e-02 -2.862550213001245972e-02	0.96724	4
-1.841273113985663137e-02 -3.468302860961530037e-02	0.983579	4
6.641534694366769964e-03 4.912534290010999588e-02	0.902646	7
-1.627730739371543306e-02 -1.644530272014737421e-02	0.915075	4
5.739377551531231643e-03 5.115571772144476836e-02	0.910776	7
7.577231522965152330e-03 5.208281373032279393e-02	0.898611	7
6.534664340037493746e-02 -2.706695610074672312e-02	1.53481	2
4.410954928640483004e-03 -3.594098973820663429e-02	1.59146	3
2.907178605445942532e-02 -4.896675909111882635e-02	1.29145	0
1.640498066222363313e-02 -2.846069500192212332e-02	1.52107	3
6.963874574723835469e-03 -3.229728935754219710e-02	1.50096	3
3.802473653597799458e-02 -2.178792335047405673e-02	1.10657	9
2.695040642501266015e-02 -5.201379186877648497e-02	1.42644	0
4.657778476278117211e-03 5.126635881613086920e-02	0.897171	7
4.262079659532343884e-03 5.210478683753113488e-02	0.885495	7
4.892642053231164266e-03 5.424654499855416367e-02	0.895429	7
-5.018500928561735706e-03 5.730507449770610301e-02	0.887138	7
-2.514571508514638117e-03 -2.399383316138463743e-02	0.869028	4
-9.257563355315882089e-04 5.460999537814487104e-02	0.880728	7
-1.119242183705969356e-04 5.519453689695627552e-02	0.892606	7
-5.370797499974334574e-03 6.090654751688884955e-02	0.872597	7
-8.027290640168487524e-04 5.893636424323939887e-02	0.898218	7
1.410811708679087124e-02 -6.933305661365556094e-02	1.50458	0
-9.770291231307211624e-03 -8.183738416395688192e-03	0.906379	4
-6.339769959222830813e-03 -1.187533107512076837e-02	0.902991	4
1.826305230823562289e-02 -3.214359033558892437e-02	1.3552	3
1.850731393918256251e-02 -9.483065101710966630e-03	1.22118	2
4.515433129965426562e-02 -4.251553890964601679e-02	1.16229	1
3.669070154956986666e-04 -9.821546942019067361e-03	0.889353	4
2.814511030466108205e-02 -1.179857863894030225e-02	1.23232	2
5.536888443425514415e-03 5.174081036992839167e-02	0.915725	7
2.361186634278514967e-02 -4.080543175135995827e-03	1.16392	2
2.918316089665717351e-03 -1.405251913452169009e-02	1.0894	2
7.265318908480897925e-03 5.765712832595686760e-02	0.916662	7
-2.911389149084611314e-03 -7.465642990256694117e-03	0.896766	4
1.869304045080152302e-03 -8.469016538065863783e-03	0.910763	4
4.847229633144872069e-02 -4.154762352294073813e-02	1.23292	1
3.209216528268440255e-02 -1.915598968285583265e-02	1.19023	2
3.924881911033174971e-03 1.202131438675111894e-02	0.906954	4
1.868925033599802554e-02 1.288161617229461459e-02	0.951787	4
4.247883926195576698e-02 -2.317618626111950589e-02	1.28961	2
3.396668404657031404e-02 5.780033263821690581e-03	0.984886	4
4.273652292576281264e-02 3.920330120525309867e-03	0.994101	4
3.672788038651648296e-02 -1.005609832745060772e-02	1.05664	4
1.756931430991357825e-03 5.656217796231401834e-02	0.929406	7
1.838745039130663256e-02 2.565206014181243416e-02	1.13025	5
5.809797510679166888e-02 1.775617399039551136e-03	1.07631	4
5.797924869338143966e-02 -1.497503492115725629e-03	1.12009	4
2.823104881155038062e-02 -1.871459569016891561e-02	1.21124	2
1.995819031924840614e-02 5.453637524822262106e-02	1.00615	9
2.518371914895811605e-03 -2.789448545893484857e-02	1.47313	6
1.823216434979648120e-03 -3.157885138043775575e-02	1.5754	6
4.328806819239377005e-03 3.269556329066556494e-02	0.990768	5
5.665565583091867119e-05 5.388340576858988845e-02	0.924325	7
-1.003972424266877730e-02 2.486683146374165515e-02	0.962103	5
3.924043682006501943e-02 -8.600790087749343032e-03	1.17716	0
-3.413077827982420077e-03 6.069870565144680485e-02	0.92187	7
4.524907008258076402e-02 -3.136013099407599335e-03	1.19208	0
-1.437260575099696437e-02 1.917982278480834593e-02	0.95713	5
-5.217164561488043389e-03 2.472989042824392733e-02	0.962325	5
3.165967971127087860e-02 -2.183618522662697514e-02	1.21468	0
-4.167112416663712807e-03 -4.620761518387959954e-02	1.29127	3
-3.738004548767510232e-03 2.462661471618456457e-02	0.97331	5
-1.284612481933996957e-02 2.602949896484302306e-02	0.983364	5
1.465927253206301267e-02 3.176110079100995243e-02	0.964661	7
-2.067445288561515181e-03 2.816928470903112477e-02	0.943423	5
2.521139843476977518e-02 -1.596427653700220562e-03	1.10061	4
-1.443684366530710757e-02 3.416832608774735686e-02	0.930649	5
-1.439139492947767197e-02 3.191325319685171802e-02	0.944234	5
-1.168510832296641017e-02 3.395109866498480233e-02	0.924785	5
-1.684478289231444367e-02 3.473726292786663561e-02	0.916601	5
2.057766995430994339e-02 -5.042129876711062830e-02	1.51003	3
-1.127304849444190314e-02 2.457618981489482200e-04	1.09504	0
2.918895335138888339e-02 1.207035900347353929e-03	1.15464	2
-2.119279951670195727e-02 3.389658267752965193e-02	0.948003	5
3.255533869282362103e-02 -3.312067722056966090e-02	1.57494	3
2.678790094974324923e-02 -2.576783637497135487e-02	1.47417	3
5.855957002865894850e-02 -5.094988226037704127e-03	1.32047	2
6.659037357453027883e-02 -5.268412001975935136e-03	1.40948	2
5.800516770376715897e-02 -5.841897329304662941e-03	1.35368	2
7.022111924161759944e-02 -7.694217825823472696e-03	1.4426	2
6.742027598923394649e-02 -6.215501713049053842e-03	1.42624	2
6.783826843780406401e-02 -1.656447791094871379e-03	1.36025	2
6.393341665275831254e-02 -4.932288472934543040e-03	1.38395	2
3.744789348562408554e-02 1.204107700016800696e-02	1.10037	9
-1.124828057808918919e-03 2.886304049442273492e-02	1.03578	5
-6.442950982686464993e-04 3.874520878388711814e-02	0.926928	7
4.427230484017990325e-02 -2.930899244667388090e-02	1.24669	0
5.476898209377391302e-02 -1.361557693054102000e-02	1.33349	2
1.269328698772780647e-03 3.223141522086200861e-02	0.924143	7
3.987298743438571352e-02 2.790591085219052206e-02	0.965568	4
1.443976430472545744e-02 -1.120894149436469679e-02	1.27946	8
3.065962532727384976e-02 3.973260171622207404e-02	0.934735	4
3.627565959206565521e-02 4.031158639627940160e-02	0.947507	4
3.109008240400512602e-02 4.160933934314182264e-02	0.949768	4
2.606767548696210281e-03 3.650644524375361993e-02	0.880446	7
5.633273329005328463e-03 2.953865522714142766e-02	0.891911	7
3.277551527015451494e-02 3.082903135595351993e-02	1.13566	9
2.977462879911299543e-02 3.158413399205192706e-02	1.10017	9
7.309779044823945526e-02 -6.860261931618017416e-03	1.25679	1
3.340867032252683999e-02 3.813081890182987849e-02	1.07569	9
3.489380148578971608e-02 3.128225165927615847e-02	1.08421	9
5.365922717208774541e-03 2.258522217966069112e-02	0.933264	7
2.939509776705616709e-02 3.597918204432911521e-02	1.04564	9
1.638637221216259279e-02 -5.594801127469977570e-02	1.79352	6
3.483639827305074627e-02 1.666181885670997911e-02	1.06003	4
2.559671775253748172e-02 4.176659982735686505e-02	1.06403	9
2.741508757138079802e-02 4.365381219035369131e-02	1.06616	9
1.661538226167800711e-02 9.908351541051687097e-03	1.04548	4
1.358988952514075636e-02 4.339745274261893465e-02	1.1084	5
2.880788684483251774e-03 4.108133665156021158e-02	1.0807	5
1.077540281583430279e-02 -7.159244154037823493e-02	1.76345	6
2.752730745978873225e-02 -2.507694134144465570e-02	1.55697	3
3.584023356454252296e-02 -8.669023700936171611e-03	1.08147	4
6.829279229292287146e-03 3.936850913433197208e-02	1.09001	5
4.716081386383122465e-02 -2.997347683701253110e-02	1.3686	2
-6.641438065984268772e-03 4.424730207382242264e-02	1.09686	5
2.023226597795123316e-02 -5.829406537603266936e-02	1.87668	6
-9.928310135645572118e-03 -2.868956698695185673e-02	1.22857	3
5.921630795015021820e-02 6.902246211172604479e-03	1.23644	7
-2.416545217297275810e-02 -7.368751507729279226e-02	1.11239	0
-3.199572847242281026e-02 -7.809986433403381945e-02	1.17186	0
1.379243090353745108e-02 -2.373401857908352328e-02	1.49859	3
-2.087615253540675911e-02 -8.197038545453860792e-02	1.22327	0
-2.760244874367066142e-02 4.418022480079473319e-02	1.08395	5
5.386242072432861905e-02 -2.300061815442752330e-02	1.45242	1
6.175719070110609332e-02 -2.078384383339661190e-02	1.50088	1
2.752925148183717891e-02 -1.517696884787092526e-02	1.38157	3
-5.783414347741685883e-03 -5.984589483132049526e-02	1.2262	0
4.336164925022610583e-02 3.706640547604379832e-02	1.15822	9
6.493617532798749703e-02 -2.618338702342676988e-02	1.58042	1
6.001397460130345612e-02 -2.807376326698144200e-02	1.61617	1
6.450862844374312399e-02 -2.613626904565132317e-02	1.54111	1
-5.085099023872815226e-03 -5.216747050241982153e-02	1.19879	4
4.259350219152947814e-02 4.002083180625735231e-02	1.14851	9
3.296541305895678287e-02 -3.645549175711314260e-02	1.31368	7
3.193326683023700596e-02 4.759423623357630917e-02	1.1106	9
-1.276575460662740177e-02 -4.632265076075249566e-02	1.49619	2
3.552908645127599019e-02 -5.409369871247454199e-03	1.27625	1
8.508566675458769171e-03 -3.357187107706530171e-02	1.30815	0
1.139333497715838521e-02 4.730247509813512510e-03	1.32272	3
-2.000024077522011040e-04 -1.876512128598487429e-03	1.35166	3
1.947462223078744864e-02 -1.936832097058805227e-02	1.15717	7
-7.822619662873816224e-04 -2.344300316122012364e-03	1.33935	3
4.747649507833235499e-02 -2.974640363197861726e-03	1.28976	4
9.636623689970655673e-03 -5.079220412490183939e-02	1.40449	0
7.061605534248102667e-03 -5.080880874635602257e-02	1.55497	2
3.974927586273332286e-02 -1.775697494473420929e-02	1.22646	4
3.362035065635895353e-02 -9.055008636832007074e-03	1.16179	4
-1.368018258165240933e-02 1.413452998340064852e-03	1.23937	3
5.094361158355800723e-02 4.400509914412790644e-03	1.16645	4
6.086896792941996065e-02 -2.951881306586766340e-04	1.15989	4
9.871763054903026982e-03 -3.241035226235975016e-03	1.33592	3
7.294577169647690866e-03 5.064157835121670288e-03	1.25958	3
2.395289629830911482e-02 5.508968878138191874e-03	1.17952	5
1.557911223672945634e-02 -2.761323744212157774e-02	1.63096	0
-8.514857001609352216e-03 -1.216818751749234803e-02	1.26679	3
-1.418273890622864450e-02 1.177152469202162773e-02	1.20516	3
4.566992249063011461e-02 1.404428887178509056e-02	1.04973	4
2.201881229974133117e-02 -3.038278246881973704e-02	1.67071	0
-3.155860131463787688e-03 -1.027715141838882011e-02	1.22193	7
-1.082380770330502092e-05 1.730932954867514181e-02	1.14021	3
7.176181829711547611e-02 -2.203820922892388984e-02	1.43449	1
3.318991687993803202e-02 9.106883654452809299e-03	1.1702	9
1.138227761846081348e-03 1.963950365592509462e-02	1.14861	3
-1.718929432422459935e-02 3.656596031920587853e-02	1.11531	3
7.000285207365042339e-02 -2.677769120824339405e-02	1.36646	1
1.165588089927731275e-02 6.375090327246207486e-03	1.01331	4
-3.018067501721012624e-02 2.095246501021781962e-02	1.09278	3
-2.217527979385127551e-02 1.481363575881172907e-02	1.09678	3
-1.571875826776761298e-02 8.681549553115938678e-03	1.12403	3
7.528769129305024413e-03 -4.836525558359902610e-02	1.46705	8
-6.028904668880301701e-03 4.627203845520966481e-03	1.16711	3
-5.377921841641300840e-03 -4.954236533849176727e-02	1.04395	4
7.532053195916359190e-02 -2.773779450597411295e-02	1.42445	1
8.038904647434442358e-03 -4.532518737247964724e-02	1.06647	4
1.978996727662077348e-02 -3.983351583827695469e-02	1.05514	4
4.438669205254225369e-02 1.190910452586935696e-02	1.19515	5
1.941533038470409991e-02 -4.139989642411319448e-02	1.0624	4
8.162889037443246676e-02 -2.691672750336145462e-02	1.46239	1
7.441520311847972524e-02 -2.787188548130887372e-02	1.54947	1
2.436292498572897869e-02 -2.129042615280343081e-02	0.988592	4
3.054157556720024733e-03 3.483313435827807558e-02	1.09997	7
6.489092225300981988e-03 -3.703001976405528861e-02	1.48413	3
5.232024481330396770e-02 1.023047859121676943e-02	1.31807	5
6.314996633486209821e-02 -2.872461608278534945e-02	1.55346	1
6.006928208441260353e-02 -3.063698890340427888e-02	1.5672	1
3.796694706697756327e-02 -1.039902497805911784e-02	1.04802	4
3.322401614307523426e-02 1.103795417309868816e-03	1.01677	4
5.292223794630780687e-02 2.358707601499335921e-02	1.27828	5
4.231756604631293356e-02 1.991533062668427584e-02	1.23925	5
2.557955996709583915e-02 -6.653395290493382269e-04	0.989577	4
3.404755442516913672e-02 6.153034215789093993e-03	1.02961	4
3.507206647583070713e-02 1.054918832662981795e-02	1.04966	4
9.673345099049178442e-03 3.661705989933748684e-02	1.01887	7
5.058413935050765781e-02 4.257067434564610654e-03	1.42581	5
1.167936773278863485e-02 5.777686370126366988e-02	1.02355	7
2.933595900517853988e-02 2.220509089399671978e-03	1.02844	4
2.381693981302519456e-02 4.370273811496703381e-02	1.008	7
1.849590088620454292e-02 4.465126973396183613e-02	1.00772	7
2.478295208471380240e-02 4.800671524338462337e-02	1.06109	7
2.202162816887839186e-02 6.099879919837297368e-03	0.950503	4
3.393248273056150011e-02 4.106100514726506584e-02	1.07611	7
3.213985683837274065e-02 3.742450857074378079e-02	1.03396	7
2.567317135779409107e-02 -1.919199926899266447e-03	1.00666	4
3.427682322040460916e-02 1.442209092951331380e-02	0.993169	4
3.468811213514592234e-02 1.731248169334166295e-02	0.980463	4
1.868770545041591874e-02 5.404692740672813189e-02	1.03221	7
1.624375404406846676e-02 1.531894717922301433e-02	0.955405	4
1.448278588111847308e-02 5.441144191267965891e-02	1.02045	7
1.733138478714517372e-02 5.605383051584523352e-02	1.02661	7
2.526319862431052055e-02 1.392083007187247881e-02	0.97537	4
1.380347058340127865e-02 4.890088454551306391e-02	1.0148	7
1.584636063141388329e-02 4.893530949738586489e-02	1.02837	7
2.680850365271126440e-02 2.184750743499853931e-02	1.00169	4
1.672592365562693140e-02 1.676588084155991240e-02	0.987702	4
3.047963651290046955e-02 -2.058138416042293653e-02	1.17314	8
2.214628642910947132e-02 1.669084320506858746e-02	1.02068	4
2.344469342494464106e-02 1.995860577409749176e-02	1.01592	4
1.691062062960526149e-02 1.949666953122336510e-02	0.996334	4
7.512052903570444126e-03 -6.202266023023458863e-02	1.795	6
2.657516935564562671e-02 2.031456203016972564e-02	1.04128	4
1.083868139921758192e-02 4.731582534883144175e-02	0.98653	7
4.985080887205249611e-02 -8.320754739453123383e-03	1.31779	2
2.380501896008116111e-02 1.405319999625952859e-02	0.99544	4
1.517522836240553855e-02 3.690514620034001519e-02	0.989354	7
2.457950280534280940e-02 9.253020832145445254e-03	1.0127	4
3.375064402763550131e-02 8.520734637412204909e-03	1.0252	4
2.186867240853932262e-02 1.519006839955122298e-02	1.00248	4
-1.356445892477041101e-02 -7.492261035323288625e-03	1.19974	1
1.790352222339248664e-02 4.163127837492754807e-03	1.00006	4
3.313274056186090583e-02 3.636633693457477778e-02	1.05888	7
1.486593876099477629e-02 1.431189940593501249e-02	1.01687	4
2.665208888077829491e-02 4.129500148105080815e-02	1.04395	7
1.142158267695490836e-02 -6.180272332473683156e-02	1.30727	0
2.024019542414824332e-02 4.278091635958505834e-02	1.02223	7
2.743788602865021922e-02 9.039678877010997454e-03	1.07281	4
2.658950122133866417e-02 4.178066708279678382e-02	1.06549	7
2.171111518485803818e-02 4.628666466106938493e-02	1.05756	7
1.975171767834923639e-02 3.943318469579110835e-02	1.03352	7
3.352469461037044934e-02 3.297391377357868775e-02	1.04736	7
3.135813944493591465e-02 3.203070389344376406e-02	1.0465	7
2.114849439022738198e-02 3.189058874894679096e-02	1.03474	7
4.027571951462937533e-02 6.161216844460031157e-03	1.23241	4
1.414328001411087506e-02 4.524131792673714153e-02	1.00494	7
2.381549100852866155e-02 4.273930889887823242e-02	1.05753	7
3.042876567772285698e-02 1.594105446929126868e-02	1.11849	4
3.042525649489486936e-02 5.402010357116590264e-03	1.12751	4
4.741023534871896539e-02 -1.258199828711864011e-02	1.06251	8
5.451168690085402176e-03 -5.746740225172400351e-02	1.57229	6
3.982411964617487560e-02 1.093441182522166336e-03	1.25067	4
-5.294305550257769923e-03 5.561017367686048318e-02	0.982431	7
7.958050981999625212e-03 5.738353074496727046e-02	0.991462	7
5.451824982180684259e-02 -1.588679529426498260e-02	1.11112	8
5.462319962668201606e-02 -1.423394506742758046e-02	1.09554	8
3.769125482852114795e-02 -1.219015435128748340e-02	1.34923	4
