#mds1				mds2			rg	replica_index
4.837278303850508533e-03 1.040688789283123958e-02	1.20063	10
-4.235653874266724801e-03 1.786653839218682246e-02	1.33957	9
2.697266737583985108e-02 -4.143640004621965828e-02	0.896084	1
1.796124065257140301e-02 4.758359840349682401e-02	1.48789	12
1.578673802583832608e-02 4.336790235087745887e-02	1.38399	12
2.199291292977607198e-02 5.090222015746145856e-02	1.46572	12
-3.117473477156467929e-02 4.793880853393841374e-02	0.894908	1
1.527058252309571908e-02 -2.449959626780622360e-02	0.944144	1
2.831360194926335963e-02 -3.415021708210040641e-02	0.923451	1
-3.620501236548274299e-02 2.852913977713469190e-02	0.943981	1
-3.927953680623588045e-02 2.981531803994252883e-02	0.956045	1
1.242027975777703318e-02 1.653098923902293974e-02	1.28895	6
3.023912172749438146e-02 7.136047707054949708e-03	1.1314	10
-3.212258189458724877e-02 1.348282192340032742e-02	1.01103	1
-4.463663435720918726e-02 3.173711191643369817e-02	0.988359	1
-4.367021651218502137e-02 3.307966027611972809e-02	0.995374	1
